kobis_movie_code,kobis_title,kobis_nation_filter,kobis_open_date,kobis_audience_cumulative,kobis_sales_krw_cumulative,tmdb_id,tmdb_title,tmdb_release_date,tmdb_count,tmdb_mean_10,tmdb_mean_5_rescaled,service_movie_id,movieId,ml_year,ml_count,ml_mean_5,audience_per_tmdb_vote,tmdb_votes_per_million_audience,audience_band,kobis_open_year,ml_halfstar_sum,ml_halfstar_square_sum,ml_within_film_sample_sd_5,ml_within_film_sd_supported
20204117,모가디슈,K,2021-07-28,3620185,34610382926,607844.0,모가디슈,2021-07-28,216.0,7.069,3.5345,77994.0,257553.0,2021.0,24.0,3.375,16760.11574074074,59.66545908565446,300만~500만 미만,2021,162,1202,1.085977820255532,True
20161364,귀향,K,2016-02-24,3587356,27251331990,384641.0,귀향,2016-02-24,28.0,7.1,3.55,65103.0,162680.0,2016.0,2.0,3.0,128119.85714285714,7.805191344265804,300만~500만 미만,2016,12,72,0.0,True
20139201,신의 한 수,K,2014-07-03,3566852,28812027456,281298.0,신의 한 수,2014-07-03,108.0,6.7,3.35,57561.0,125545.0,2014.0,35.0,3.2285714285714286,33026.40740740741,30.27880046606924,300만~500만 미만,2014,226,1564,0.87735277919413,True
20113535,부러진 화살,K,2012-01-18,3460373,25938515113,116323.0,부러진 화살,2011-10-09,34.0,6.735,3.3675,40367.0,166641.0,2012.0,2.0,4.0,101775.67647058824,9.825530369124948,300만~500만 미만,2012,16,136,1.4142135623730951,True
20130442,끝까지 간다,K,2014-05-29,3450388,27007718900,269494.0,끝까지 간다,2014-05-29,524.0,7.082,3.541,56100.0,134204.0,2014.0,162.0,3.734567901234568,6584.7099236641225,151.86697843836694,300만~500만 미만,2014,1210,9338,0.6829167430730344,True
20124086,스파이,K,2013-09-05,3435962,24512137805,221518.0,스파이,2013-09-05,31.0,5.968,2.984,51831.0,176973.0,2013.0,5.0,2.8,110837.48387096774,9.02221852278925,300만~500만 미만,2013,28,158,0.27386127875258304,True
20176104,그것만이 내 세상,K,2018-01-17,3420766,27461392382,438623.0,그것만이 내 세상,2018-01-17,49.0,8.02,4.01,68871.0,212931.0,2018.0,3.0,1.8333333333333333,69811.55102040817,14.324277077122492,300만~500만 미만,2018,11,83,2.309401076758503,True
20176103,돈,K,2019-03-20,3389277,28871436062,571078.0,돈,2019-03-20,31.0,6.71,3.355,76250.0,205315.0,2019.0,7.0,3.357142857142857,109331.51612903226,9.14649348518873,300만~500만 미만,2019,47,345,1.1073348527841416,True
20188941,악인전,K,2019-05-15,3364924,29135221150,581528.0,악인전,2019-05-15,1563.0,7.873,3.9365,76648.0,205329.0,2019.0,82.0,3.5060975609756095,2152.862444017914,464.497860872935,300만~500만 미만,2019,575,4215,0.7515165836823119,True
20100209,이끼,K,2010-07-14,3350415,25438057000,49087.0,이끼,2010-07-14,97.0,6.907,3.4535,22631.0,141520.0,2010.0,36.0,3.4583333333333335,34540.36082474227,28.95163733447946,300만~500만 미만,2010,249,1841,0.9209854970162591,True
20100296,포화속으로,K,2010-06-16,3330331,23832002600,51200.0,포화 속으로,2010-06-16,219.0,7.568,3.784,23487.0,85129.0,2010.0,43.0,3.3372093023255816,15206.990867579909,65.75922933786461,300만~500만 미만,2010,287,2133,1.137671652315744,True
20227762,올빼미,K,2022-11-23,3329988,32864111124,806128.0,올빼미,2022-11-23,67.0,7.336,3.668,83888.0,281980.0,2022.0,1.0,2.5,49701.31343283582,20.12019262531877,300만~500만 미만,2022,5,25,,False
20060147,한반도,K,2006-07-13,3329188,20582898600,32157.0,한반도,2006-07-13,31.0,6.339,3.1695,14835.0,144326.0,2006.0,9.0,3.5,107393.16129032258,9.311579880739687,300만~500만 미만,2006,63,441,0.0,True
20198414,시동,K,2019-12-18,3318938,28116288860,581530.0,시동,2019-12-18,74.0,6.9,3.45,77112.0,225862.0,2019.0,2.0,3.5,44850.51351351351,22.29628875260701,300만~500만 미만,2019,14,100,0.7071067811865476,True
20174142,아이 캔 스피크,K,2017-09-21,3293570,25620931886,470524.0,아이 캔 스피크,2017-09-21,72.0,7.875,3.9375,71379.0,185519.0,2017.0,15.0,3.466666666666667,45744.02777777778,21.860777211354247,300만~500만 미만,2017,104,800,1.1872336794093274,True
20185341,마녀,K,2018-06-27,3189091,27242029463,530254.0,마녀,2018-06-27,790.0,7.918,3.959,74764.0,192265.0,2018.0,88.0,3.5738636363636362,4036.824050632911,247.71949122806467,300만~500만 미만,2018,629,4839,0.9929052134017718,True
20040786,공공의 적 2,K,2005-01-27,3131774,20073214000,32213.0,공공의 적 2,2005-01-27,39.0,7.2,3.6,14854.0,144290.0,2005.0,11.0,3.8636363636363638,80301.89743589744,12.453005868239535,300만~500만 미만,2005,85,665,0.45226701686664544,True
20110290,퀵,K,2011-07-20,3125069,22960890000,77175.0,퀵,2011-07-20,86.0,5.9,2.95,31620.0,144514.0,2011.0,18.0,2.75,36338.01162790698,27.51939237181643,300만~500만 미만,2011,99,589,0.8089572082044157,True
20050148,친절한 금자씨,K,2005-07-29,3121973,20505884493,4550.0,친절한 금자씨,2005-07-29,2014.0,7.519,3.7595,2178.0,42632.0,2005.0,1983.0,3.811396873424105,1550.1355511420059,645.1048743855248,300만~500만 미만,2005,15116,120926,0.8479102436947974,True
20124937,감기,K,2013-08-14,3117859,21774884000,200085.0,감기,2013-08-14,1297.0,7.5,3.75,49952.0,121143.0,2013.0,78.0,3.2628205128205128,2403.9005397070164,415.9905884133952,300만~500만 미만,2013,509,3667,1.0590499263900388,True
20148845,스물,K,2015-03-25,3044859,23563705686,331251.0,스물,2015-03-25,117.0,7.1,3.55,61060.0,140245.0,2015.0,18.0,3.388888888888889,26024.4358974359,38.4254246255738,300만~500만 미만,2015,122,876,0.8498365855987975,True
20090297,거북이 달린다,K,2009-06-11,3024666,20618276000,26781.0,거북이 달린다,2009-06-11,41.0,6.341,3.1705,12292.0,144256.0,2009.0,11.0,3.4545454545454546,73772.34146341463,13.555215683318423,300만~500만 미만,2009,76,526,0.15075567228888181,True
20101223,헬로우 고스트,K,2010-12-22,3019960,22057866500,62439.0,헬로우 고스트,2010-12-23,125.0,7.584,3.792,27336.0,166524.0,2010.0,25.0,3.54,24159.68,41.39127670565173,300만~500만 미만,2010,177,1339,0.9456038635002856,True
20113381,오싹한 연애,K,2011-12-01,3009406,22011287000,92499.0,오싹한 연애,2011-12-01,212.0,7.5,3.75,36215.0,149508.0,2011.0,35.0,3.2,14195.311320754718,70.44579561548026,300만~500만 미만,2011,224,1554,0.9409006948913677,True
20090927,방자전,K,2010-06-02,2985556,22490392000,50727.0,방자전,2010-06-02,41.0,5.671,2.8355,23325.0,217587.0,2010.0,2.0,4.0,72818.43902439025,13.732785451018168,300만 미만,2010,16,136,1.4142135623730951,True
20154661,형,K,2016-11-23,2982614,23134206693,426166.0,형,2016-11-24,129.0,7.981,3.9905,67893.0,171457.0,2016.0,17.0,3.7941176470588234,23121.038759689924,43.2506519449047,300만 미만,2016,129,1025,0.8488746876271654,True
20090248,마더,K,2009-05-28,2982177,19991782300,30018.0,마더,2009-05-28,1739.0,7.707,3.8535,13816.0,76091.0,2009.0,1051.0,3.8710751665080876,1714.8803910293273,583.1310482241665,300만 미만,2009,8137,65585,0.7848449559121888,True
20137044,친구 2,K,2013-11-14,2971475,21804687513,238010.0,친구 2,2013-11-14,35.0,6.629,3.3145,52964.0,176963.0,2013.0,3.0,1.5,84899.28571428571,11.77866211225065,300만 미만,2013,9,41,1.3228756555322954,True
20070015,그놈 목소리,K,2007-02-01,2969657,17585453600,104176.0,그놈 목소리,2007-02-01,80.0,6.625,3.3125,37755.0,144378.0,2007.0,21.0,3.380952380952381,37120.7125,26.939138089011628,300만 미만,2007,142,980,0.4976133515281193,True
20070435,식객,K,2007-11-01,2965368,18984583500,82406.0,식객,2007-10-31,22.0,5.955,2.9775,33504.0,165133.0,2007.0,3.0,3.6666666666666665,134789.45454545456,7.4189780155447815,300만 미만,2007,22,172,1.1547005383792515,True
20088506,26년,K,2012-11-29,2963652,21242367145,140380.0,26년,2012-11-29,74.0,6.8,3.4,43473.0,162880.0,2012.0,10.0,3.15,40049.35135135135,24.969193414071558,300만 미만,2012,63,435,1.028753290800731,True
20119515,고지전,K,2011-07-20,2945151,21968680600,79553.0,고지전,2011-07-20,207.0,7.181,3.5905,32249.0,112811.0,2011.0,38.0,3.3684210526315788,14227.782608695652,70.28502103966825,300만 미만,2011,256,1854,0.9349390103414882,True
20081727,워낭소리,K,2009-01-15,2935003,19078062900,47748.0,워낭소리,2009-01-15,19.0,7.7,3.85,22139.0,168918.0,2008.0,5.0,4.2,154473.84210526315,6.473587931596662,300만 미만,2009,42,356,0.4472135954999579,True
20162181,프리즌,K,2017-03-23,2931953,23791396987,438798.0,프리즌,2017-03-23,111.0,7.104,3.552,68893.0,195977.0,2017.0,14.0,3.1785714285714284,26413.99099099099,37.85872420192274,300만 미만,2017,89,599,0.7992097745500012,True
20195920,가장 보통의 연애,K,2019-10-02,2924563,24885803430,579188.0,가장 보통의 연애,2019-10-02,44.0,6.739,3.3695,76734.0,222368.0,2019.0,2.0,4.75,66467.34090909091,15.04498278888162,300만 미만,2019,19,181,0.3535533905932738,True
20184105,말모이,K,2019-01-09,2868762,24007753520,564863.0,말모이,2019-01-09,29.0,7.81,3.905,75798.0,226192.0,2019.0,2.0,2.25,98922.8275862069,10.108890176319958,300만 미만,2019,9,41,0.3535533905932738,True
20148855,극비수사,K,2015-06-18,2860786,22389535897,344476.0,극비수사,2015-06-18,50.0,6.6,3.3,62511.0,142803.0,2015.0,12.0,3.4166666666666665,57215.72,17.477714166666082,300만 미만,2015,82,584,0.7334022006230877,True
20139164,표적,K,2014-04-30,2841884,22256881300,267467.0,표적,2014-04-30,135.0,7.0,3.5,55840.0,144274.0,2014.0,15.0,3.033333333333333,21050.992592592593,47.50369825087864,300만 미만,2014,91,575,0.6399404734221844,True
20153446,너의 결혼식,K,2018-08-22,2821630,23681223769,532444.0,너의 결혼식,2018-08-22,194.0,7.534,3.767,74401.0,196039.0,2018.0,14.0,3.4642857142857144,14544.484536082475,68.75458511569553,300만 미만,2018,97,707,0.8195750708161497,True
20124075,내가 살인범이다,K,2012-11-08,2729827,20392518000,140212.0,내가 살인범이다,2012-11-08,339.0,7.106,3.553,43916.0,131433.0,2012.0,118.0,3.5508474576271185,8052.587020648967,124.18369369194458,300만 미만,2012,838,6324,0.8924896286320101,True
20100213,부당거래,K,2010-10-28,2726324,21014430600,61062.0,부당거래,2010-10-28,121.0,6.612,3.306,26933.0,144362.0,2010.0,28.0,3.267857142857143,22531.603305785124,44.38210572184377,300만 미만,2010,183,1287,0.917748279628954,True
20134582,소원,K,2013-10-02,2711144,18530314600,255709.0,소원,2013-10-02,908.0,8.388,4.194,54641.0,168798.0,2013.0,37.0,3.8783783783783785,2985.84140969163,334.91396989610286,300만 미만,2013,287,2391,1.0698221906090373,True
20050239,너는 내 운명,K,2005-09-23,2701818,17655430000,112283.0,너는 내 운명,2005-09-23,36.0,6.153,3.0765,39740.0,164524.0,2005.0,3.0,4.166666666666667,75050.5,13.324361596525007,300만 미만,2005,25,209,0.28867513459481287,True
20180804,곤지암,K,2018-03-28,2690447,21594723144,508642.0,곤지암,2018-03-28,993.0,7.251,3.6255,73139.0,187959.0,2018.0,99.0,3.3686868686868685,2709.4128902316215,369.08365041199477,300만 미만,2018,667,4869,0.9782999065065411,True
20100834,시라노; 연애조작단,K,2010-09-16,2684950,19840128000,53514.0,시라노; 연애조작단,2010-09-16,63.0,6.8,3.4,24358.0,149790.0,2010.0,9.0,3.3333333333333335,42618.25396825397,23.464124099145238,300만 미만,2010,60,422,0.82915619758885,True
20154909,살인자의 기억법,K,2017-09-06,2658661,21376279492,432836.0,살인자의 기억법,2017-09-07,393.0,7.411,3.7055,68414.0,177737.0,2017.0,99.0,3.696969696969697,6765.040712468193,147.81877042616566,300만 미만,2017,732,5672,0.8138413004619895,True
20113533,후궁 : 제왕의 첩,K,2012-06-06,2636385,19330736000,122126.0,후궁: 제왕의 첩,2012-06-06,115.0,5.809,2.9045,40913.0,136600.0,2012.0,14.0,3.142857142857143,22925.08695652174,43.62033618003441,300만 미만,2012,88,604,0.9889499370655614,True
20156557,탐정 : 더 비기닝,K,2015-09-24,2625686,20463956973,359460.0,탐정: 더 비기닝,2015-09-24,56.0,6.973,3.4865,63226.0,149112.0,2015.0,13.0,3.076923076923077,46887.25,21.32775967880394,300만 미만,2015,80,508,0.5717718748968657,True
20170669,지금 만나러 갑니다,K,2018-03-14,2602273,20800916128,499028.0,지금 만나러 갑니다,2018-03-14,225.0,8.2,4.1,72550.0,197103.0,2018.0,17.0,3.588235294117647,11565.657777777778,86.46287303445872,300만 미만,2018,122,960,1.1488485283867802,True
20153443,아수라,K,2016-09-28,2594943,20584694662,408620.0,아수라,2016-09-28,125.0,6.808,3.404,67082.0,164399.0,2016.0,24.0,2.875,20759.544,48.17061492294821,300만 미만,2016,138,926,1.2000905762917846,True
20162722,보안관,K,2017-05-03,2588628,20844488409,452408.0,보안관,2017-05-03,27.0,6.0,3.0,69686.0,198949.0,2017.0,2.0,3.0,95875.11111111111,10.430235630612046,300만 미만,2017,12,72,0.0,True
20030371,태극기 휘날리며,K,2004-02-05,2571660,15889179200,11658.0,태극기 휘날리며,2004-02-05,794.0,7.987,3.9935,5332.0,27869.0,2004.0,603.0,3.755389718076285,3238.866498740554,308.74999027865266,300만 미만,2004,4529,36149,0.9410974573759555,True
20149265,기술자들,K,2014-12-24,2564340,19894297783,300433.0,기술자들,2014-12-24,99.0,6.9,3.45,59386.0,144264.0,2014.0,16.0,3.125,25902.424242424244,38.60642504504083,300만 미만,2014,100,678,0.939858145324779,True
20090605,굿모닝 프레지던트,K,2009-10-22,2554960,18567863300,136707.0,굿모닝 프레지던트,2009-10-22,10.0,6.2,3.1,43101.0,245290.0,2009.0,1.0,0.5,255496.0,3.913955600087673,300만 미만,2009,1,1,,False
20101209,라스트 갓파더,K,2010-12-29,2541603,18511991000,70829.0,라스트 갓파더,2010-12-29,20.0,3.975,1.9875,29776.0,100180.0,2010.0,8.0,1.8125,127080.15,7.869049572258138,300만 미만,2010,29,133,0.9977653603356423,True
20185881,증인,K,2019-02-13,2535695,20489940331,570508.0,증인,2019-02-13,86.0,7.767,3.8835,76540.0,204074.0,2019.0,12.0,3.4166666666666665,29484.825581395347,33.91575090852803,300만 미만,2019,82,580,0.6685579234215214,True
20170670,목격자,K,2018-08-15,2524720,21737061097,529569.0,목격자,2018-08-15,106.0,6.726,3.363,74728.0,205313.0,2018.0,13.0,3.423076923076923,23818.11320754717,41.984853765962164,300만 미만,2018,89,631,0.6722522420364822,True
20150964,조작된 도시,K,2017-02-09,2515780,20146252587,435366.0,조작된 도시,2017-02-09,366.0,7.649,3.8245,68748.0,171455.0,2017.0,28.0,3.5714285714285716,6873.715846994535,145.4817193872278,300만 미만,2017,200,1508,0.8575836609041333,True
20195002,블랙머니,K,2019-11-13,2480329,20872938010,603314.0,블랙머니,2019-11-13,30.0,7.1,3.55,77793.0,213307.0,2019.0,5.0,2.9,82677.63333333333,12.095169632738237,300만 미만,2019,29,175,0.6519202405202649,True
20124399,반창꼬,K,2012-12-19,2475797,17911274787,146724.0,반창꼬,2012-12-19,104.0,7.332,3.666,44312.0,166167.0,2012.0,15.0,3.6333333333333333,23805.740384615383,42.00667502222517,300만 미만,2012,109,863,1.1254628677422756,True
20060244,우리들의 행복한 시간,K,2006-09-14,2472174,14939018000,63963.0,우리들의 행복한 시간,2006-09-14,49.0,7.041,3.5205,27818.0,140333.0,2006.0,11.0,3.3181818181818183,50452.5306122449,19.820611332373854,300만 미만,2006,73,521,0.9558432735738447,True
20184889,어벤져스: 엔드게임,F,2019-04-24,13977409,122490648020,299534.0,어벤져스: 엔드게임,2019-04-24,28571.0,8.242,4.121,58868.0,122914.0,2019.0,11811.0,3.870544407755482,489.21665324979875,2044.0841360512525,"1,000만 이상",2019,91430,763416,1.0853524967913053,True
20197803,겨울왕국 2,F,2019-11-21,13768797,115033955041,330457.0,겨울왕국 2,2019-11-20,10452.0,7.226,3.613,60913.0,206959.0,2019.0,1442.0,3.2389042995839112,1317.3361079219287,759.1077128960504,"1,000만 이상",2019,9341,66961,1.0579816159967956,True
20090834,아바타,F,2009-12-17,13337833,125297849000,19995.0,아바타,2009-12-16,34599.0,7.609,3.8045,9487.0,72998.0,2009.0,35043.0,3.59431270153811,385.49764444059076,2594.0495731203114,"1,000만 이상",2009,251911,1974237,1.079508516457614,True
20183867,알라딘,F,2019-05-23,12800870,109083614867,420817.0,알라딘,2019-05-22,10789.0,7.078,3.539,67626.0,200540.0,2019.0,1728.0,3.212673611111111,1186.47418667161,842.8333386715121,"1,000만 이상",2019,11103,79759,1.1039205932806309,True
20177478,어벤져스: 인피니티 워,F,2018-04-25,11233176,100081428549,299536.0,어벤져스: 인피니티 워,2018-04-25,32814.0,8.242,4.121,58952.0,122912.0,2018.0,14645.0,3.8967224308637762,342.32876211373195,2921.1685101346225,"1,000만 이상",2018,114135,956359,1.0683274739929527,True
20225061,아바타: 물의 길,F,2022-12-14,10824614,137976685459,76600.0,아바타: 물의 길,2022-12-14,14589.0,7.586,3.793,31453.0,280218.0,2022.0,1059.0,3.4475920679886687,741.9709370073343,1347.7616846198857,"1,000만 이상",2022,7302,54502,0.9906659652002843,True
20148493,어벤져스: 에이지 오브 울트론,F,2015-04-23,10504487,88645598646,99861.0,어벤져스: 에이지 오브 울트론,2015-04-22,24964.0,7.277,3.6385,37471.0,122892.0,2015.0,12099.0,3.4871063724274736,420.78541099182826,2376.5082483323554,"1,000만 이상",2015,84381,641735,1.0489344897264552,True
20149120,인터스텔라,F,2014-11-06,10387691,83702019500,157336.0,인터스텔라,2014-11-05,41055.0,8.5,4.25,45504.0,109487.0,2014.0,37157.0,4.133447264310897,253.01890147363292,3952.2738980202625,"1,000만 이상",2014,307173,2658389,0.8948897354437015,True
20136803,겨울왕국,F,2014-01-16,10329222,82778068337,109445.0,겨울왕국,2013-11-20,17852.0,7.249,3.6245,38814.0,106696.0,2013.0,11102.0,3.4398306611421368,578.603069684069,1728.3005438357313,"1,000만 이상",2014,76378,577792,1.0856611810919572,True
20185485,보헤미안 랩소디,F,2018-10-31,9962571,86436204285,424694.0,보헤미안 랩소디,2018-10-24,18013.0,7.951,3.9755,67915.0,192803.0,2018.0,5193.0,3.695744271134219,553.0767223671793,1808.0674155295858,"500만~1,000만 미만",2018,38384,303326,0.9717480583883473,True
20121621,아이언맨 3,F,2013-04-25,9006173,70853737320,68721.0,아이언맨 3,2013-04-18,23829.0,6.932,3.466,29220.0,102125.0,2013.0,12709.0,3.4626249114800536,377.95010281589657,2645.8519062425294,"500만~1,000만 미만",2013,88013,662643,1.0223635197835845,True
20159364,캡틴 아메리카: 시빌 워,F,2016-04-27,8678761,72686676527,271110.0,캡틴 아메리카: 시빌 워,2016-04-27,24524.0,7.453,3.7265,56339.0,122920.0,2016.0,10997.0,3.6957352005092297,353.8884765943566,2825.7489749976985,"500만~1,000만 미만",2016,81284,645514,1.0081709638419116,True
20194376,탑건: 매버릭,F,2022-06-22,8281086,88920238884,361743.0,탑건: 매버릭,2022-05-21,11495.0,8.159,4.0795,63422.0,274053.0,2022.0,3115.0,3.8696629213483145,720.4076555023923,1388.1029613748726,"500만~1,000만 미만",2022,24108,197692,0.9445246917928422,True
20196309,스파이더맨: 파 프롬 홈,F,2019-07-02,8023606,69033177100,429617.0,스파이더맨: 파 프롬 홈,2019-06-28,17549.0,7.393,3.6965,68176.0,201773.0,2019.0,5724.0,3.685185185185185,457.21157900735085,2187.1712045681206,"500만~1,000만 미만",2019,42188,330756,0.9303645207564547,True
20210028,스파이더맨: 노 웨이 홈,F,2021-12-15,7552467,75198679210,634649.0,스파이더맨: 노 웨이 홈,2021-12-15,23020.0,7.946,3.973,79065.0,263007.0,2021.0,3971.0,3.779148829010325,328.0828410078193,3048.0106698910436,"500만~1,000만 미만",2021,30014,242358,0.9880665193245287,True
20112207,미션임파서블:고스트프로토콜,F,2011-12-15,7508991,57302764500,56292.0,미션 임파서블: 고스트 프로토콜,2011-12-07,10975.0,7.115,3.5575,25953.0,91630.0,2011.0,9542.0,3.653950953678474,684.1905239179954,1461.5811898029976,"500만~1,000만 미만",2011,69732,541696,0.917138523836544,True
20070061,트랜스포머,F,2007-06-28,7405449,47740418203,1858.0,트랜스포머,2007-06-27,12501.0,6.846,3.423,1200.0,53996.0,2007.0,13390.0,3.0468259895444363,592.3885289176866,1688.081303375393,"500만~1,000만 미만",2007,81594,574382,1.2004349830463936,True
20090303,트랜스포머: 패자의 역습,F,2009-06-24,7393443,50699866000,8373.0,트랜스포머: 패자의 역습,2009-06-19,9375.0,6.225,3.1125,3100.0,69526.0,2009.0,5626.0,2.664415215072876,788.63392,1268.015456398325,"500만~1,000만 미만",2009,29980,195716,1.2641670723661025,True
20228930,엘리멘탈,F,2023-06-14,7241486,71152108486,976573.0,엘리멘탈,2023-06-14,5526.0,7.596,3.798,87152.0,286903.0,2023.0,179.0,3.388268156424581,1310.439015562794,763.1030426627905,"500만~1,000만 미만",2023,1213,8881,0.9635647856929398,True
20124721,어벤져스,F,2012-04-26,7087971,59644552758,24428.0,어벤져스,2012-04-25,39604.0,8.073,4.0365,11147.0,89745.0,2012.0,26315.0,3.733574007220217,178.97108877891122,5587.494644094904,"500만~1,000만 미만",2012,196498,1583502,1.0508032187803331,True
20181181,미션 임파서블: 폴아웃,F,2018-07-25,6589061,55923873912,353081.0,미션 임파서블: 폴아웃,2018-07-25,9341.0,7.451,3.7255,62763.0,189333.0,2018.0,4002.0,3.794352823588206,705.3913927844984,1417.6526822258893,"500만~1,000만 미만",2018,30370,243066,0.8871957587672968,True
20112703,다크 나이트 라이즈,F,2012-07-19,6428574,47910613000,49026.0,다크 나이트 라이즈,2012-07-17,24873.0,7.797,3.8985,22604.0,91529.0,2012.0,30369.0,3.963564819388192,258.455916053552,3869.131785680619,"500만~1,000만 미만",2012,240739,2014609,0.9352019511482048,True
20140110,킹스맨 : 시크릿 에이전트,F,2015-02-11,6129681,50369009795,207703.0,킹스맨: 시크릿 에이전트,2015-01-24,18103.0,7.617,3.8085,50962.0,119145.0,2015.0,15392.0,3.802364864864865,338.600287245208,2953.3347657080362,"500만~1,000만 미만",2015,117052,944650,0.9408914469231023,True
20157881,미션 임파서블: 로그네이션,F,2015-07-30,6126488,48547353607,177677.0,미션 임파서블: 로그네이션,2015-07-28,9912.0,7.2,3.6,47665.0,111781.0,2015.0,6151.0,3.6498130385303202,618.0879741727199,1617.8926654226696,"500만~1,000만 미만",2015,44900,348516,0.918703335521463,True
20100312,인셉션,F,2010-07-21,6014915,45149690940,27205.0,인셉션,2010-07-15,40104.0,8.373,4.1865,12515.0,79132.0,2010.0,57931.0,4.157169736410557,149.9829194095352,6667.42589047393,"500만~1,000만 미만",2010,481658,4169904,0.8444431489633911,True
20128274,레미제라블,F,2012-12-19,5945987,43259985554,82695.0,레미제라블,2012-12-18,5671.0,7.297,3.6485,33189.0,99149.0,2012.0,3455.0,3.517221418234443,1048.490037030506,953.752505681563,"500만~1,000만 미만",2012,24304,187038,1.078588974769992,True
20212855,닥터 스트레인지: 대혼돈의 멀티버스,F,2022-05-04,5884587,62648728870,453395.0,닥터 스트레인지: 대혼돈의 멀티버스,2022-05-04,10771.0,7.224,3.612,69754.0,272525.0,2022.0,1393.0,3.2164393395549173,546.3361804846346,1830.37484193878,"500만~1,000만 미만",2022,8961,62667,0.9497025922564621,True
20181877,캡틴 마블,F,2019-03-06,5802810,51507488723,299537.0,캡틴 마블,2019-03-06,17105.0,6.772,3.386,59314.0,122910.0,2018.0,4172.0,3.2508389261744965,339.24641917567965,2947.7098164509953,"500만~1,000만 미만",2019,27125,193907,1.0255951326478,True
20179086,쥬라기 월드: 폴른 킹덤,F,2018-06-06,5661128,49770711037,351286.0,쥬라기 월드: 폴른 킹덤,2018-06-06,12980.0,6.526,3.263,62658.0,187031.0,2018.0,2013.0,2.9307004470938898,436.1423728813559,2292.829273600597,"500만~1,000만 미만",2018,11799,78143,1.056571481919875,True
20226270,스즈메의 문단속,F,2023-03-08,5593118,57338491841,916224.0,스즈메의 문단속,2022-11-11,1835.0,7.889,3.9445,85872.0,281188.0,2022.0,113.0,3.7610619469026547,3048.0207084468666,328.08176047778716,"500만~1,000만 미만",2023,850,6628,0.7230186754551295,True
20098169,쥬라기 월드,F,2015-06-11,5547463,47804159826,135397.0,쥬라기 월드,2015-06-06,21880.0,6.703,3.3515,42860.0,117529.0,2015.0,8820.0,3.2677437641723355,253.54035648994517,3944.145278661615,"500만~1,000만 미만",2015,57643,412633,1.0089166533202738,True
20180522,앤트맨과 와스프,F,2018-07-04,5448357,47470638985,363088.0,앤트맨과 와스프,2018-07-04,14464.0,6.897,3.4485,63526.0,188301.0,2018.0,4638.0,3.4634540750323417,376.6839740044248,2654.7452745846135,"500만~1,000만 미만",2018,32127,237621,0.9016859900744644,True
20163181,닥터 스트레인지,F,2016-10-26,5447269,47490572396,284052.0,닥터 스트레인지,2016-10-25,23855.0,7.425,3.7125,57358.0,122922.0,2016.0,12404.0,3.750564334085779,228.3491511213582,4379.258670721053,"500만~1,000만 미만",2016,93044,740220,0.9232083393266427,True
20170561,블랙 팬서,F,2018-02-14,5400241,45896080357,284054.0,블랙 팬서,2018-02-13,23917.0,7.362,3.681,57805.0,122906.0,2017.0,8828.0,3.6185432714091528,225.7909018689635,4428.876414959998,"500만~1,000만 미만",2018,63889,497473,0.9970895942963577,True
20090685,2012,F,2009-11-12,5397597,38941723000,14161.0,2012,2009-10-10,12993.0,5.894,2.947,6692.0,72378.0,2009.0,8099.0,2.74564761081615,415.42345878549986,2407.182307237832,"500만~1,000만 미만",2009,44474,285042,1.1226101961685209,True
20122021,트랜스포머: 사라진 시대,F,2014-06-25,5295836,44012752845,91314.0,트랜스포머: 사라진 시대,2014-06-25,8931.0,5.972,2.986,35978.0,112370.0,2014.0,2167.0,2.5272265805260727,592.9723435225619,1686.4192924403249,"500만~1,000만 미만",2014,10953,68491,1.2310228223607849,True
20199950,조커,F,2019-10-02,5284344,45778663951,475557.0,조커,2019-10-01,28254.0,8.116,4.058,71749.0,204698.0,2019.0,11635.0,3.902019767941556,187.02994266298577,5346.737456910451,"500만~1,000만 미만",2019,90800,750214,0.9455614822496906,True
20122122,월드 워 Z,F,2013-06-20,5244336,38589794000,72190.0,월드워 Z,2013-06-19,16988.0,6.851,3.4255,30128.0,103249.0,2013.0,9609.0,3.2844728899989595,308.7082646574052,3239.304270359489,"500만~1,000만 미만",2013,63121,452409,0.9913574993021177,True
20164721,미녀와 야수,F,2017-03-16,5156757,42256976659,321612.0,미녀와 야수,2017-03-16,16145.0,6.967,3.4835,60679.0,168366.0,2017.0,3030.0,3.381023102310231,319.4027253019511,3130.843667832322,"500만~1,000만 미만",2017,20489,152773,1.0835604633686946,True
20060107,미션 임파서블 3,F,2006-05-03,5124671,32141243900,956.0,미션 임파서블 3,2006-04-25,7818.0,6.767,3.3835,786.0,45186.0,2006.0,7870.0,3.3693138500635325,655.496418521361,1525.5613482309402,"500만~1,000만 미만",2006,53033,386029,0.9542088808175476,True
20110511,쿵푸팬더 2,F,2011-05-26,5064796,44310427500,49444.0,쿵푸팬더 2,2011-05-25,8112.0,7.085,3.5425,23298.0,87222.0,2011.0,4814.0,3.4957415870378066,624.3584812623275,1601.643975394073,"500만~1,000만 미만",2011,33657,255081,1.013329272717328,True
